semester_raw,problem_name,total_rows,total_students,exam_rows,exam_students,midterm_n,midterm,exam_ratio,student_ratio,looks_midtermish,obvious_false_positive
F24,turtles/WriteCode.html,110,23,5.0,1.0,1.0,mid1,0.045454545454545456,0.043478260869565216,False,False
F24,unittest-car,9301,139,1.0,1.0,1.0,mid1,0.00010751532093323298,0.007194244604316547,False,False
F24,unittest_mcq_test_car_set_color_v5,1005,142,2.0,2.0,1.0,mid1,0.001990049751243781,0.014084507042253521,False,False
F24,willing_to_continue=1,1086,119,6.0,2.0,2.0,mid1,0.0055248618784530384,0.01680672268907563,False,False
F25,/runestone/assignments/practice,38477,127,9.0,2.0,2.0,mid1,0.00023390596980014033,0.015748031496062992,False,False
F25,M1-F25,971,123,378.0,119.0,1.0,mid1,0.38928939237899074,0.967479674796748,False,False
F25,M1-F25-Accom,87,14,30.0,14.0,1.0,mid1,0.3448275862068966,1.0,False,False
F25,M1-F25-Friday,125,9,20.0,9.0,1.0,mid1,0.16,1.0,False,False
F25,M1-F25-PI-NotTimed,2096,122,38.0,8.0,2.0,mid1,0.01812977099236641,0.06557377049180328,True,False
F25,M1-F25-PI-Timed,1530,122,5.0,1.0,1.0,mid1,0.0032679738562091504,0.00819672131147541,True,False
F25,M1-F25-Practice,4198,124,92.0,20.0,1.0,mid1,0.02191519771319676,0.16129032258064516,False,False
F25,M1-F25-Practice-Timed,886,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,M1-F25-Practice-Timed-1.5,448,80,4.0,1.0,1.0,mid1,0.008928571428571428,0.0125,True,False
F25,M1-F25-Practice-Timed-2.0,261,56,5.0,1.0,1.0,mid1,0.019157088122605363,0.017857142857142856,True,False
F25,M1-F25-Practice-Timed-2.5,225,60,0.0,0.0,0.0,,0.0,0.0,True,False
F25,M2-F25-PI-NotTimed,1274,118,32.0,6.0,1.0,mid2,0.02511773940345369,0.05084745762711865,True,False
F25,M2-F25-PI-Timed,940,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,Mid2-F25-Practice-NotTimed,4747,115,160.0,31.0,1.0,mid2,0.033705498209395404,0.26956521739130435,True,False
F25,Mid2-F25-Practice-Timed,673,100,1.0,1.0,1.0,mid2,0.0014858841010401188,0.01,True,False
F25,Mid2-F25-Practice-Timed-120,367,52,21.0,4.0,1.0,mid2,0.05722070844686648,0.07692307692307693,True,False
F25,Mid2-F25-Practice-Timed-160,132,39,5.0,1.0,1.0,mid2,0.03787878787878788,0.02564102564102564,True,False
F25,Mid2-F25-Practice-Timed-200,285,48,5.0,1.0,1.0,mid2,0.017543859649122806,0.020833333333333332,True,False
F25,Mid2-F25-Timed,1261,122,383.0,119.0,1.0,mid2,0.3037272006344171,0.9754098360655737,True,False
F25,Mid2-F25-Timed-Accom,200,22,50.0,21.0,1.0,mid2,0.25,0.9545454545454546,True,False
F25,Mid2-F25-Timed-Jean,27,16,3.0,1.0,1.0,mid2,0.1111111111111111,0.0625,True,False
F25,Practice-Classes,2438,125,3.0,1.0,1.0,mid1,0.0012305168170631665,0.008,False,False
F25,Practice-Files,1201,123,5.0,1.0,1.0,mid2,0.004163197335553705,0.008130081300813009,False,False
F25,Practice-Mult-Class,2259,124,10.0,2.0,1.0,mid1,0.004426737494466578,0.016129032258064516,False,False
F25,Practice-Nested,1413,123,8.0,2.0,2.0,mid1,0.005661712668082095,0.016260162601626018,False,False
F25,Practice-Tup-Dict,1345,125,5.0,1.0,1.0,mid2,0.0037174721189591076,0.008,False,False
F25,Practice-Turtle-2,2588,125,5.0,1.0,1.0,mid1,0.0019319938176197836,0.008,False,False
F25,Practice-UnitTest,1297,125,9.0,2.0,1.0,mid1,0.006939090208172706,0.016,False,False
F25,Reading-Turtle-Part2,2201,122,2.0,1.0,1.0,mid1,0.0009086778736937755,0.00819672131147541,False,False
F25,bsoup/toctree.html,63,14,4.0,1.0,1.0,mid2,0.06349206349206349,0.07142857142857142,False,False
F25,chp13_classesmid1,347,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,class_car_test_pp,8133,118,1.0,1.0,1.0,mid1,0.00012295585884667404,0.00847457627118644,False,False
F25,classes-basics/Exercises.html,93,32,5.0,1.0,1.0,mid1,0.053763440860215055,0.03125,False,False
F25,classes-basics/MultipleClassesMCQs.html,62,16,5.0,1.0,1.0,mid1,0.08064516129032258,0.0625,False,False
F25,classes-basics/class-timed-intro.html,2,2,0.0,0.0,0.0,,0.0,0.0,True,False
F25,csvrw_read_cols_return_list_tups_pp,10544,126,4092.0,126.0,1.0,mid2,0.3880880121396055,1.0,False,False
F25,dictionaries/Exercises.html,372,64,5.0,1.0,1.0,mid1,0.013440860215053764,0.015625,False,False
F25,dictionaries/dictionariesandfiles.html,195,50,4.0,1.0,1.0,mid1,0.020512820512820513,0.02,False,False
F25,dictionaries/mixedupcode.html,80,33,5.0,1.0,1.0,mid1,0.0625,0.030303030303030304,False,False
F25,dog_fix_errors_write,26292,117,2.0,1.0,1.0,mid1,7.606876616461281e-05,0.008547008547008548,False,False
F25,files/Exercises.html,200,42,4.0,1.0,1.0,mid2,0.02,0.023809523809523808,False,False
F25,files/csv-file-group.html,1478,126,14.0,3.0,1.0,mid2,0.009472259810554804,0.023809523809523808,False,False
F25,files/csv-reader-file-group.html,1392,124,9.0,2.0,1.0,mid2,0.00646551724137931,0.016129032258064516,False,False
F25,files/debugging.html,194,80,5.0,1.0,1.0,mid2,0.02577319587628866,0.0125,False,False
F25,files/file-group.html,70,24,2.0,1.0,1.0,mid2,0.02857142857142857,0.041666666666666664,False,False
F25,files/writingFiles.html,572,125,3.0,1.0,1.0,mid2,0.005244755244755245,0.008,False,False
F25,functions/functions_tups_dicts_writecode.html,48,13,5.0,1.0,1.0,mid1,0.10416666666666667,0.07692307692307693,False,False
F25,functions/toctree.html,102,25,5.0,1.0,1.0,mid1,0.049019607843137254,0.04,False,False
F25,hparsons_lg_regex_timed_pre,2,1,0.0,0.0,0.0,,0.0,0.0,True,False
F25,inheritance/Exercises.html,160,36,5.0,1.0,1.0,mid1,0.03125,0.027777777777777776,False,False
F25,inheritance/Extending.html,553,125,5.0,1.0,1.0,mid1,0.009041591320072333,0.008,False,False
F25,inheritance/IntroToInheritance.html,621,125,4.0,1.0,1.0,mid1,0.00644122383252818,0.008,False,False
F25,inheritance/UnitTests.html,1822,124,14.0,3.0,2.0,mid1,0.007683863885839737,0.024193548387096774,False,False
F25,inheritance/mixedupcode.html,66,17,4.0,1.0,1.0,mid2,0.06060606060606061,0.058823529411764705,False,False
F25,inheritance/peer_in.html,42,3,4.0,1.0,1.0,mid2,0.09523809523809523,0.3333333333333333,False,False
F25,inheritance/writecode.html,81,15,1.0,1.0,1.0,mid1,0.012345679012345678,0.06666666666666667,False,False
F25,intro-timed-exam-v1-class-exp,20,1,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid1-fall24-mcq2,603,121,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid2_fa22_nested_dict_mc,387,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid2_regex_slash_b_mc,1613,121,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid2_w24_csv_writer_fill,542,109,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid2_win22_get_dogs_try_except_ac,86408,109,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q1,535,122,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q10,504,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q13,423,119,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q14,472,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q17,515,119,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q18,724,119,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q20,404,119,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q4,557,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q6,450,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall20_q7,396,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall22_q12,455,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1_fall22_q9,802,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1p_fall21_q11,498,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1p_fall21_q2,488,121,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1p_fall21_q3,490,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_1p_fall21_q8_v2,454,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q23,4723,118,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q24,8133,118,1.0,1.0,1.0,mid1,0.00012295585884667404,0.00847457627118644,True,False
F25,mid_2_fall20_q25,4446,115,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q26,23703,117,1.0,1.0,1.0,mid1,4.218875247858921e-05,0.008547008547008548,True,False
F25,mid_2_fall20_q27,42286,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q28,29144,115,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q29,36958,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q30,56026,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2_fall20_q31,37433,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q1,399,118,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q10,376,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q11,578,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q12,344,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q13,474,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q14,509,112,1.0,1.0,1.0,mid2,0.0019646365422396855,0.008928571428571428,True,False
F25,mid_2p_fall_20_q15,296,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q16_mc,424,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q17_v2,366,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q18,419,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q19,462,111,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q21,291,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q22_v2,341,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q24,437,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q26_v2,534,109,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q27,1017,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q33,83484,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q34,5547,110,1.0,1.0,1.0,mid2,0.0001802776275464215,0.00909090909090909,True,False
F25,mid_2p_fall_20_q36,5763,108,2.0,2.0,1.0,mid2,0.00034704147145583897,0.018518518518518517,True,False
F25,mid_2p_fall_20_q37,5246,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q38,47492,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q3_v2,795,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q4,445,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q5,419,116,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q6,462,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q7,517,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q8,608,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_20_q9_mc,384,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_22_q2,387,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mid_2p_fall_22_q39,84507,109,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q10_regex_b,376,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q11_regex_mc,578,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q12_continue_mc,344,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q13_regex_mc,474,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q14_strip_mc,509,112,1.0,1.0,1.0,mid2,0.0019646365422396855,0.008928571428571428,True,False
F25,midterm_2_practice_q15_str,296,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q16_sorted_mc,424,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q17_regex_mc,365,112,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q18_links_mc,419,113,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q19_step_into_mc,462,111,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q1_split_mc,399,118,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q21_git_clone,290,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q22_html_false_mc,341,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q24_sorted_mc,437,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q26_nested_dict_fitb,534,109,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q27_findall_regex_fib,1017,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q33_writecode,85445,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q34_sumnums_pp,5547,110,1.0,1.0,1.0,mid2,0.0001802776275464215,0.00909090909090909,True,False
F25,midterm_2_practice_q35_nested_dict,5860,106,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q36_pp,5763,108,2.0,2.0,1.0,mid2,0.00034704147145583897,0.018518518518518517,True,False
F25,midterm_2_practice_q37_csvfile_pp,5246,108,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q38_get_from_lines_ac,48928,110,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q3_unit_test_mc,795,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q4_split_mc,445,117,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q5_file_mc,418,116,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q6_regex_dig_mc,462,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q7_errors_mc,517,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q8_split2_mc,608,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,midterm_2_practice_q9_regex_dig_space_dash_mc,384,114,0.0,0.0,0.0,,0.0,0.0,True,False
F25,mult_class_point_and_triangle_practice_pp_v2,6847,125,3253.0,125.0,1.0,mid1,0.47509858332116256,1.0,False,False
F25,network/Exercises.html,357,43,5.0,1.0,1.0,mid2,0.014005602240896359,0.023255813953488372,False,False
F25,network/beautifulSoup.html,1193,124,4.0,1.0,1.0,mid2,0.003352891869237217,0.008064516129032258,False,False
F25,network/html.html,843,125,4.0,1.0,1.0,mid2,0.004744958481613286,0.008,False,False
F25,network/html2.html,964,118,14.0,3.0,1.0,mid2,0.014522821576763486,0.025423728813559324,False,False
F25,no params,67765,129,5.0,2.0,1.0,mid2,7.378440197742197e-05,0.015503875968992248,False,False
F25,objects/usingobjects.html,39,6,4.0,1.0,1.0,mid1,0.10256410256410256,0.16666666666666666,False,False
F25,pictures/exam9t11.html,6,4,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q10_midw21_constructor_default,490,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q3_midw21_flight_and_airport,488,121,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_mid1_f22_cd_p_mc,453,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_mid1_w24_unittest_class,646,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_mid1p_f22_flow_append,455,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_class_song_pp,3054,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_cond_weather_ac,82514,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_no_return_fitb,675,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_several_ifs_fitb,907,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_turtle_draw_E_pp_v3,3869,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf21_while_and,673,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf22_class_pet_which_method,519,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midf22_create_car_class,803,120,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midw22_loop_controls_mcq,722,125,0.0,0.0,0.0,,0.0,0.0,True,False
F25,q_midwn24_password_validator,56056,111,0.0,0.0,0.0,,0.0,0.0,True,False
F25,regex/regex-group-adv.html,598,123,5.0,2.0,1.0,mid2,0.008361204013377926,0.016260162601626018,False,False
F25,regex/summary.html,659,120,5.0,1.0,1.0,mid2,0.007587253414264037,0.008333333333333333,False,False
F25,regex/writecode.html,139,23,5.0,1.0,1.0,mid2,0.03597122302158273,0.043478260869565216,False,False
F25,timed1,2,1,0.0,0.0,0.0,,0.0,0.0,True,False
F25,tuples/Exercises.html,117,24,9.0,2.0,2.0,mid1,0.07692307692307693,0.08333333333333333,False,False
F25,tuples/mixedupcode.html,46,17,10.0,2.0,2.0,mid1,0.21739130434782608,0.11764705882352941,False,False
F25,web/Exercises.html,138,37,4.0,1.0,1.0,mid2,0.028985507246376812,0.02702702702702703,False,False
F25,willing_to_continue=1,1010,109,4.0,1.0,1.0,mid1,0.0039603960396039604,0.009174311926605505,False,False
W20,Midterm2-Practice,64,2,0.0,0.0,0.0,,0.0,0.0,True,False
W20,Practice for midterm,9,2,0.0,0.0,0.0,,0.0,0.0,True,False
W22,BS-Reading,2235,119,6.0,1.0,1.0,mid2,0.0026845637583892616,0.008403361344537815,False,False
W22,Exercises_bsoup_mc1,7,4,1.0,1.0,1.0,mid2,0.14285714285714285,0.25,False,False
W22,Exercises_bsoup_mc10,5,2,2.0,1.0,1.0,mid2,0.4,0.5,False,False
W22,Exercises_bsoup_mc2,9,5,2.0,1.0,1.0,mid2,0.2222222222222222,0.2,False,False
W22,Exercises_bsoup_mc3,12,5,1.0,1.0,1.0,mid2,0.08333333333333333,0.2,False,False
W22,Exercises_bsoup_mc4,9,5,1.0,1.0,1.0,mid2,0.1111111111111111,0.2,False,False
W22,Exercises_bsoup_mc5,8,5,1.0,1.0,1.0,mid2,0.125,0.2,False,False
W22,Exercises_bsoup_mc6,9,5,1.0,1.0,1.0,mid2,0.1111111111111111,0.2,False,False
W22,Exercises_bsoup_mc7,5,4,1.0,1.0,1.0,mid2,0.2,0.25,False,False
W22,Exercises_bsoup_mc8,5,3,1.0,1.0,1.0,mid2,0.2,0.3333333333333333,False,False
W22,Exp1-A,515,63,5.0,1.0,1.0,mid1,0.009708737864077669,0.015873015873015872,False,False
W22,File-Practice-CSV,2858,120,10.0,3.0,1.0,mid2,0.0034989503149055285,0.025,False,False
W22,File-Reading,1008,117,1.0,1.0,1.0,mid2,0.000992063492063492,0.008547008547008548,False,False
W22,GroupWork-Strings,992,85,1.0,1.0,1.0,mid2,0.0010080645161290322,0.011764705882352941,False,False
W22,HTML practice,1070,120,3.0,1.0,1.0,mid2,0.002803738317757009,0.008333333333333333,False,False
W22,JSON Practice,1863,118,12.0,4.0,1.0,mid2,0.00644122383252818,0.03389830508474576,False,False
W22,Mid-Win22-MCQs-Only,2,1,0.0,0.0,0.0,,0.0,0.0,True,False
W22,Mid1-Win22-Practice,4226,126,85.0,20.0,2.0,mid1,0.020113582584003788,0.15873015873015872,True,False
W22,Mid1-Win22-Practice-Timed,829,119,5.0,1.0,1.0,mid1,0.006031363088057901,0.008403361344537815,True,False
W22,Mid1-Win22-Timed,960,115,231.0,115.0,1.0,mid1,0.240625,1.0,True,False
W22,Mid1-Win22-Timed-1.5,96,11,22.0,11.0,1.0,mid1,0.22916666666666666,1.0,True,False
W22,Mid2-Win22-LastThree,10,1,2.0,1.0,1.0,mid2,0.2,1.0,True,False
W22,Mid2-Win22-More-Practice,1402,118,43.0,12.0,1.0,mid2,0.030670470756062766,0.1016949152542373,True,False
W22,Mid2-Win22-NoSQ,29,1,0.0,0.0,0.0,,0.0,0.0,True,False
W22,Mid2-Win22-PI-Questions,575,109,30.0,9.0,1.0,mid2,0.05217391304347826,0.08256880733944955,True,False
W22,Mid2-Win22-Practice,4854,122,182.0,39.0,1.0,mid2,0.03749484960857025,0.319672131147541,True,False
W22,Mid2-Win22-TimeAndHalf,381,11,23.0,11.0,1.0,mid2,0.06036745406824147,1.0,True,False
W22,Mid2-Win22-Timed,1164,111,230.0,110.0,1.0,mid2,0.19759450171821305,0.990990990990991,True,False
W22,Mid2-Win22-TimedPractice,665,103,170.0,91.0,1.0,mid2,0.2556390977443609,0.883495145631068,True,False
W22,More-Regex,1976,120,1.0,1.0,1.0,mid2,0.0005060728744939271,0.008333333333333333,False,False
W22,Reading-Regex,1190,115,6.0,1.0,1.0,mid2,0.005042016806722689,0.008695652173913044,False,False
W22,ReadingOnInheritance,605,99,3.0,1.0,1.0,mid1,0.0049586776859504135,0.010101010101010102,False,False
W22,Regex-Group1,1465,112,6.0,1.0,1.0,mid2,0.004095563139931741,0.008928571428571428,False,False
W22,Regex-Midterm-Practice,1802,120,9.0,3.0,1.0,mid2,0.004994450610432853,0.025,True,False
W22,Soup-Practice,1941,120,13.0,3.0,1.0,mid2,0.006697578567748583,0.025,False,False
W22,Turtle-Practice,1578,126,4.0,1.0,1.0,mid1,0.0025348542458808617,0.007936507936507936,False,False
W22,Win22-SI206_scratch_ac,5774,85,757.0,11.0,2.0,mid1,0.13110495323865604,0.12941176470588237,False,False
W22,XML Practice,1356,116,7.0,2.0,1.0,mid2,0.005162241887905605,0.017241379310344827,False,False
W22,assignment_id=100125,519,103,24.0,8.0,1.0,mid2,0.046242774566473986,0.07766990291262135,False,False
W22,assignment_id=100287,1402,118,43.0,12.0,1.0,mid2,0.030670470756062766,0.1016949152542373,False,False
W22,assignment_id=100307,382,109,18.0,9.0,1.0,mid2,0.04712041884816754,0.08256880733944955,False,False
W22,assignment_id=100432,946,111,12.0,12.0,1.0,mid2,0.012684989429175475,0.10810810810810811,False,False
W22,assignment_id=100484,359,11,1.0,1.0,1.0,mid2,0.002785515320334262,0.09090909090909091,False,False
W22,assignment_id=90722,515,63,5.0,1.0,1.0,mid1,0.009708737864077669,0.015873015873015872,False,False
W22,assignment_id=90861,1070,120,3.0,1.0,1.0,mid2,0.002803738317757009,0.008333333333333333,False,False
W22,assignment_id=90871,1465,112,6.0,1.0,1.0,mid2,0.004095563139931741,0.008928571428571428,False,False
W22,assignment_id=90874,1863,118,12.0,4.0,1.0,mid2,0.00644122383252818,0.03389830508474576,False,False
W22,assignment_id=90888,1578,126,4.0,1.0,1.0,mid1,0.0025348542458808617,0.007936507936507936,False,False
W22,assignment_id=90890,992,85,1.0,1.0,1.0,mid2,0.0010080645161290322,0.011764705882352941,False,False
W22,assignment_id=90891,1190,115,6.0,1.0,1.0,mid2,0.005042016806722689,0.008695652173913044,False,False
W22,assignment_id=90892,1356,116,7.0,2.0,1.0,mid2,0.005162241887905605,0.017241379310344827,False,False
W22,assignment_id=90894,1941,120,13.0,3.0,1.0,mid2,0.006697578567748583,0.025,False,False
W22,assignment_id=90902,1008,117,1.0,1.0,1.0,mid2,0.000992063492063492,0.008547008547008548,False,False
W22,assignment_id=90903,1976,120,1.0,1.0,1.0,mid2,0.0005060728744939271,0.008333333333333333,False,False
W22,assignment_id=90915,2235,119,6.0,1.0,1.0,mid2,0.0026845637583892616,0.008403361344537815,False,False
W22,assignment_id=90932,1802,120,9.0,3.0,1.0,mid2,0.004994450610432853,0.025,False,False
W22,assignment_id=93083,605,99,3.0,1.0,1.0,mid1,0.0049586776859504135,0.010101010101010102,False,False
W22,assignment_id=93522,325,92,4.0,1.0,1.0,mid1,0.012307692307692308,0.010869565217391304,False,False
W22,assignment_id=93524,359,73,4.0,1.0,1.0,mid1,0.011142061281337047,0.0136986301369863,False,False
W22,assignment_id=95763,4226,126,85.0,20.0,2.0,mid1,0.020113582584003788,0.15873015873015872,False,False
W22,assignment_id=95779,663,119,5.0,1.0,1.0,mid1,0.007541478129713424,0.008403361344537815,False,False
W22,assignment_id=96154,2858,120,10.0,3.0,1.0,mid2,0.0034989503149055285,0.025,False,False
W22,assignment_id=96438,731,115,2.0,1.0,1.0,mid1,0.0027359781121751026,0.008695652173913044,False,False
W22,assignment_id=99986,4854,122,182.0,39.0,1.0,mid2,0.03749484960857025,0.319672131147541,False,False
W22,bsoup/Exercises.html,89,17,40.0,1.0,1.0,mid2,0.449438202247191,0.058823529411764705,False,False
W22,bsoup/example1.html,284,65,1.0,1.0,1.0,mid2,0.0035211267605633804,0.015384615384615385,True,True
W22,bsoup/example2.html,195,58,1.0,1.0,1.0,mid2,0.005128205128205128,0.017241379310344827,True,True
W22,bsoup/mixedupcode.html,82,7,5.0,1.0,1.0,mid2,0.06097560975609756,0.14285714285714285,False,False
W22,bsoup/plan2.html,262,79,1.0,1.0,1.0,mid2,0.003816793893129771,0.012658227848101266,False,False
W22,bsoup/plan3.html,280,62,1.0,1.0,1.0,mid2,0.0035714285714285713,0.016129032258064516,False,False
W22,bsoup/plan4.html,406,69,1.0,1.0,1.0,mid2,0.0024630541871921183,0.014492753623188406,False,False
W22,bsoup/toctree.html,213,64,1.0,1.0,1.0,mid2,0.004694835680751174,0.015625,False,False
W22,bsoup_mixedupcode_4,2146,65,32.0,2.0,1.0,mid2,0.014911463187325256,0.03076923076923077,False,False
W22,bsoup_mixedupcode_4_sq,2131,65,34.0,2.0,1.0,mid2,0.015954950727358048,0.03076923076923077,False,False
W22,bsoup_mixedupcode_6,2305,60,25.0,1.0,1.0,mid2,0.010845986984815618,0.016666666666666666,False,False
W22,bsoup_mixedupcode_6_sq_v2,2309,60,25.0,1.0,1.0,mid2,0.010827197921177999,0.016666666666666666,False,False
W22,chp13_classesmid1,356,119,0.0,0.0,0.0,,0.0,0.0,True,False
W22,class_car_test_pp,4743,122,1.0,1.0,1.0,mid1,0.0002108370229812355,0.00819672131147541,False,False
W22,classes-basics/Glossary.html,159,36,5.0,1.0,1.0,mid1,0.031446540880503145,0.027777777777777776,False,False
W22,fileEx_close_v2,141,91,7.0,6.0,1.0,mid2,0.04964539007092199,0.06593406593406594,False,False
W22,fileEx_how_many_errors,177,93,7.0,6.0,1.0,mid2,0.03954802259887006,0.06451612903225806,False,False
W22,fileEx_read_v2,191,91,6.0,6.0,1.0,mid2,0.031413612565445025,0.06593406593406594,False,False
W22,fileEx_write_v2,137,91,6.0,6.0,1.0,mid2,0.043795620437956206,0.06593406593406594,False,False
