semester_raw,midterm,problem_name,item_family,score_source,key_confidence,n_events
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,9
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,3
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,3
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,2
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,2
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,4
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,8
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,4
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,1
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,3
W22,mid2,midterm_2_practice_findall_no_cg_fib,fillb,fillb_low_confidence_key,0.5923076923076923,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,5
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,4
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,14
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,9
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,4
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,4
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,6
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,12
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,18
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,7
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,7
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W22,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,5
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,7
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,4
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,4
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,12
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,9
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,3
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,5
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,8
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,6
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,5
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,5
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,1
W22,mid2,midterm_2_practice_q28_findall_fib,fillb,fillb_low_confidence_key,0.5161290322580645,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,5
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,7
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,3
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,6
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,9
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,9
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,12
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,5
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,13
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,7
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,4
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,7
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,28
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,4
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,4
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,5
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,3
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,2
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,6
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,14
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,5
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,4
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q29_email_fitb,fillb,fillb_low_confidence_key,0.2982456140350877,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,3
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,3
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,4
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,4
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,4
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,4
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,3
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W22,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W22,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W22,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W22,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
